User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
Administrator,ASIA3JPGI7OAEFOVULCM,2021-02-21T16:23:09Z,iam.amazonaws.com,CreateUser,us-east-1,97.108.128.22,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDA3JPGI7OAAI7PJJHVC""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::776261401472:user/CloudTrail""}]",cdacbf96-5440-42b0-8383-4d3c096513b3,86677aba-944b-4a4f-a756-1fb69392ce64,false,AwsApiCall,776261401472,Management
Administrator,ASIA3JPGI7OAEFOVULCM,2021-02-21T16:23:09Z,iam.amazonaws.com,AddUserToGroup,us-east-1,97.108.128.22,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",5abbab52-cb3b-4531-b192-84e3520bbfd7,e250ada9-e617-4d28-a7d9-a1846b35f312,false,AwsApiCall,776261401472,Management
Administrator,,2021-02-21T16:21:17Z,signin.amazonaws.com,ConsoleLogin,us-east-1,97.108.128.22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",,[],,c7fc76e9-aba0-4719-9200-72e9acde052e,false,AwsConsoleSignIn,776261401472,Management
root,,2021-02-21T16:20:36Z,signin.amazonaws.com,ConsoleLogin,us-east-1,97.108.128.22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",,[],,0652f0c6-caec-4d9c-86a3-d698673804c8,false,AwsConsoleSignIn,776261401472,Management
root,ASIA3JPGI7OAENZPALEB,2021-02-21T16:19:09Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,97.108.128.22,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/job-function/Billing""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""}]",63a6a514-0065-411a-838c-1421478ad656,20539bc9-6588-4bf8-96b5-6b4a8ade4099,false,AwsApiCall,776261401472,Management
root,ASIA3JPGI7OAENZPALEB,2021-02-21T16:19:09Z,iam.amazonaws.com,CreateGroup,us-east-1,97.108.128.22,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPA3JPGI7OAPEJXAERO5""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::776261401472:group/Reviewers""}]",6f962e0f-70a2-4864-b8fd-a5bd9a0f5aad,b3f21568-4fe9-46a6-8f9c-9c55d34e7237,false,AwsApiCall,776261401472,Management
root,ASIA3JPGI7OAENZPALEB,2021-02-21T16:18:36Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,97.108.128.22,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrailReadOnlyAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",0f7ea600-1cff-4385-8988-8cb276c94c90,6123cfa2-3d58-4c19-9cec-29e4c0302091,false,AwsApiCall,776261401472,Management
root,ASIA3JPGI7OAENZPALEB,2021-02-21T16:18:35Z,iam.amazonaws.com,CreateGroup,us-east-1,97.108.128.22,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPA3JPGI7OACXPGUGKIJ""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::776261401472:group/CloudTrailAdmins""}]",e8fcfb33-a95d-496b-ab17-fdcd18c09b48,301c9590-2d44-4f51-b835-13f80f8bd98c,false,AwsApiCall,776261401472,Management
root,ASIA3JPGI7OAENZPALEB,2021-02-21T16:18:35Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,97.108.128.22,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrail_FullAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",f33bf038-d53b-4791-9b2a-af1ad771adc2,410e03af-58b3-4f3c-9d4b-ccae79371ff2,false,AwsApiCall,776261401472,Management
root,ASIA3JPGI7OAENZPALEB,2021-02-21T16:15:20Z,iam.amazonaws.com,UpdateAccountPasswordPolicy,us-east-1,97.108.128.22,console.amazonaws.com,,[],bb68397f-4e66-46c8-b4b7-1d7d4b950066,b71f31fd-e31f-4024-9f15-8be7239d6d33,false,AwsApiCall,776261401472,Management
root,ASIA3JPGI7OAENZPALEB,2021-02-21T16:15:02Z,iam.amazonaws.com,UpdateAccountPasswordPolicy,us-east-1,97.108.128.22,console.amazonaws.com,,[],88b4483c-0360-4d53-873f-3562481ed38e,e507ef12-c058-4ad9-8651-652d8fda0093,false,AwsApiCall,776261401472,Management
root,ASIA3JPGI7OAENZPALEB,2021-02-21T16:10:33Z,iam.amazonaws.com,GenerateServiceLastAccessedDetails,us-east-1,97.108.128.22,console.amazonaws.com,,[],c3c7999e-8390-415d-a3c4-bf3ebf5a673f,7a0524c3-e500-4311-a24f-494b7700142a,false,AwsApiCall,776261401472,Management
root,,2021-02-21T16:09:49Z,signin.amazonaws.com,ConsoleLogin,us-east-1,97.108.128.22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",,[],,388ece8e-7063-4ad2-aad0-61c9ca95c616,false,AwsConsoleSignIn,776261401472,Management
root,ASIA3JPGI7OACOQM5BA3,2021-02-21T16:08:25Z,iam.amazonaws.com,CreateLoginProfile,us-east-1,97.108.128.22,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Administrator""}]",89be158d-fdf7-495b-b6d5-879c4bb054b1,39bd729e-8f8d-48df-aaf6-346e7247767c,false,AwsApiCall,776261401472,Management
root,ASIA3JPGI7OACOQM5BA3,2021-02-21T16:08:25Z,iam.amazonaws.com,AddUserToGroup,us-east-1,97.108.128.22,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Administrator""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Administrators""}]",8fa6db43-1a0f-4ded-b8db-64bcd10bd85d,d80f3d6d-57a2-4a1a-8201-5b83a1d6d7be,false,AwsApiCall,776261401472,Management
root,ASIA3JPGI7OACOQM5BA3,2021-02-21T16:08:24Z,iam.amazonaws.com,CreateUser,us-east-1,97.108.128.22,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::776261401472:user/Administrator""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDA3JPGI7OAG5L262HZ7""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""Administrator""}]",77529dfb-6f1c-4e6a-9c08-efa5047b370f,778d828e-0537-4658-8a4e-d57c21b6212e,false,AwsApiCall,776261401472,Management
root,ASIA3JPGI7OACOQM5BA3,2021-02-21T16:07:45Z,iam.amazonaws.com,CreateGroup,us-east-1,97.108.128.22,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Administrators""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::776261401472:group/Administrators""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPA3JPGI7OAOTUWQHNEL""}]",ecd84eda-69de-4f7a-aafd-9c5913fd74d8,2f712131-ddee-44f4-8a41-559cec7c1c34,false,AwsApiCall,776261401472,Management
root,ASIA3JPGI7OACOQM5BA3,2021-02-21T16:07:45Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,97.108.128.22,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AdministratorAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Administrators""}]",dc6ad55e-2fa6-4cb4-be6d-3d6336aa3acf,a8c9c0d0-1751-41e5-8cc7-55a4739f8985,false,AwsApiCall,776261401472,Management
root,ASIA3JPGI7OAENKNOP7O,2021-02-21T16:05:05Z,billingconsole.amazonaws.com,SetIAMAccessPreference,us-east-1,97.108.128.22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",,[],,f26aecec-2e1a-4fd9-8cf7-faf366a6d172,false,AwsConsoleAction,776261401472,Management
root,ASIA3JPGI7OAENKNOP7O,2021-02-21T16:01:24Z,billingconsole.amazonaws.com,GetFreeTierAlertPreference,us-east-1,97.108.128.22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",,[],,f71ae05f-869f-4637-91b7-cb4d83f44cd0,false,AwsConsoleAction,776261401472,Management
root,,2021-02-21T16:01:21Z,signin.amazonaws.com,ConsoleLogin,us-east-1,97.108.128.22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",,[],,c9e4eaf3-5b5a-4f40-ab0d-c96ca5ebbcaa,false,AwsConsoleSignIn,776261401472,Management
